entropy,dataset
0.2843837583149932,Test(in-house)
8.539290456201374e-07,Test(in-house)
2.372087008813819e-13,Test(in-house)
0.0005141818930530682,Test(in-house)
7.374542456635234e-10,Test(in-house)
5.479841662139425e-11,Test(in-house)
7.922745712414036e-12,Test(in-house)
0.5848342948529519,Test(in-house)
6.416843719245116e-11,Test(in-house)
2.534669121729146e-07,Test(in-house)
1.8665584737592866e-07,Test(in-house)
3.6179091567048485e-08,Test(in-house)
1.6346517771636707e-11,Test(in-house)
0.003276458724700314,Test(in-house)
3.382434081528562e-12,Test(in-house)
1.3312497703755134e-05,Test(in-house)
7.031870070101185e-06,Test(in-house)
3.7045044127992814e-17,Test(in-house)
1.1529464412539189e-07,Test(in-house)
1.0339562053901082e-12,Test(in-house)
1.010569983664688e-05,Test(in-house)
1.1668710319494671e-14,Test(in-house)
0.0076817851159312256,Test(in-house)
2.899017796931618e-07,Test(in-house)
1.8633123940232498e-07,Test(in-house)
0.26850083073276987,Test(in-house)
0.9987987507465093,Test(in-house)
8.279893846282089e-11,Test(in-house)
1.4011994160298329e-14,Test(in-house)
0.0007031453137186878,Test(in-house)
0.29413610409259117,Test(in-house)
0.01851126662152426,Test(in-house)
6.930983870452037e-08,Test(in-house)
2.980698558067656e-10,Test(in-house)
1.2184131586635111e-08,Test(in-house)
0.015185117131009528,Test(in-house)
6.709168517922848e-08,Test(in-house)
2.9678494832710736e-06,Test(in-house)
6.51775613035089e-17,Test(in-house)
1.1129626695460937e-07,Test(in-house)
0.5316170421045864,Test(in-house)
1.5420707786325148e-14,Test(in-house)
9.732046976863756e-12,Test(in-house)
0.0002070266629107725,Test(in-house)
5.370046250709714e-16,Test(in-house)
0.0012286679147996114,Test(in-house)
7.359376162363187e-09,Test(in-house)
9.394919122165861e-15,Test(in-house)
7.930545551384869e-09,Test(in-house)
0.1813303604843793,Test(in-house)
3.1052024965542743e-10,Test(in-house)
2.204624658796768e-05,Test(in-house)
0.00021294140999167735,Test(in-house)
0.9757127172119954,Test(in-house)
3.159088444273973e-05,Test(in-house)
0.0001407260359381507,Test(in-house)
0.7296684799002102,Test(in-house)
3.422344123554214e-05,Test(in-house)
3.168302401035115e-11,Test(in-house)
7.829226630751376e-05,Test(in-house)
1.1870364083640407e-08,Test(in-house)
0.49011031036474884,Test(in-house)
4.73498573696383e-06,Test(in-house)
5.674304587257099e-15,Test(in-house)
3.058823191990171e-14,Test(in-house)
0.0002521929032341427,Test(in-house)
5.024123658796556e-10,Test(in-house)
1.1646795880888776e-08,Test(in-house)
0.9967800877625399,Test(in-house)
0.3324718295762032,Test(in-house)
4.895407924554141e-06,Test(in-house)
1.6564689159894638e-15,Test(in-house)
5.245908610374206e-08,Test(in-house)
6.418488056005953e-07,Test(in-house)
1.6001598095604277e-09,Test(in-house)
1.2766166102183974e-13,Test(in-house)
0.3178524267917233,Test(in-house)
5.920455847649404e-11,Test(in-house)
4.5181672084913536e-11,Test(in-house)
2.7176462647458265e-10,Test(in-house)
4.35280493642014e-14,Test(in-house)
1.7448426524830932e-13,Test(in-house)
6.970231722699735e-17,Test(in-house)
0.28935683679840074,Test(in-house)
1.0037141392400424e-10,Test(in-house)
2.5396846362632557e-12,Test(in-house)
7.508994089967189e-07,Test(in-house)
9.131406369789454e-14,Test(in-house)
0.3982515623294229,Test(in-house)
6.729847785832902e-07,Test(in-house)
5.077853289670024e-10,Test(in-house)
2.337025249662388e-05,Test(in-house)
1.2731883693188726e-11,Test(in-house)
0.12811984194703824,Test(in-house)
0.9975344041532019,Test(in-house)
1.3073655235562184e-05,Test(in-house)
3.910449972072456e-07,Test(in-house)
0.5502784898518307,Test(in-house)
0.2969839216008668,Test(in-house)
2.695463328303968e-06,Test(in-house)
2.3080485947031808e-11,Test(in-house)
5.4097134840250557e-11,Test(in-house)
0.7646041600268165,Test(in-house)
1.3691565922311257e-10,Test(in-house)
3.192865856159657e-11,Test(in-house)
2.7743114323208786e-05,Test(in-house)
0.9735858893576518,Test(in-house)
4.049572945507418e-08,Test(in-house)
2.848071203503626e-07,Test(in-house)
1.501729775860535e-10,Test(in-house)
2.251878733535353e-07,Test(in-house)
6.821930893604908e-12,Test(in-house)
1.1664317124343582e-05,Test(in-house)
4.445601147238452e-11,Test(in-house)
3.7534123616577675e-10,Test(in-house)
1.932938092290902e-13,Test(in-house)
0.014208672230417073,Test(in-house)
6.355971076169526e-16,Test(in-house)
0.9339317822259188,Test(in-house)
0.00016939566190916105,Test(in-house)
8.757764547994549e-09,Test(in-house)
2.884252603653486e-09,Test(in-house)
3.594425917374732e-12,Test(in-house)
1.7321197582723088e-13,Test(in-house)
0.004179980301192218,Test(in-house)
2.2279198341702717e-08,Test(in-house)
0.22217505756842706,Test(in-house)
6.211407844309002e-13,Test(in-house)
0.34834483977404923,Test(in-house)
5.708033313366226e-16,Test(in-house)
4.486999802211818e-07,Test(in-house)
8.77460064790947e-11,Test(in-house)
4.33367490923715e-12,Test(in-house)
4.73236957771294e-06,Test(in-house)
0.0015270725549864292,Test(in-house)
0.03533707975069336,Test(in-house)
2.936958175830498e-12,Test(in-house)
4.635642347203932e-08,Test(in-house)
2.2139298856172204e-05,Test(in-house)
0.029734039813062833,Test(in-house)
9.6028504426672e-13,Test(in-house)
2.800290837595993e-12,Test(in-house)
0.004951713548492659,Test(in-house)
0.054875896449429515,Test(in-house)
3.6718664944280743e-13,Test(in-house)
0.3476599109898884,Test(in-house)
9.661186841139896e-11,Test(in-house)
2.8082839499048307e-10,Test(in-house)
3.619965015233809e-10,Test(in-house)
4.274198560249489e-10,Test(in-house)
8.733055054065199e-17,Test(in-house)
7.657538703876919e-15,Test(in-house)
0.5105548268388069,Test(in-house)
3.010868137993761e-11,Test(in-house)
9.708169056018929e-06,Test(in-house)
0.47895313867625344,Test(in-house)
4.658739723957382e-05,Test(in-house)
5.6808586179723986e-14,Test(in-house)
2.3084158410975912e-17,Test(in-house)
0.11081698033200141,Test(in-house)
2.1181224023601301e-07,Test(in-house)
2.0971877145709554e-08,Test(in-house)
0.32162102201634246,Test(in-house)
0.00030910705204063665,Test(in-house)
3.450995083314529e-11,Test(in-house)
0.8937991967622412,Test(in-house)
1.4760067839379986e-06,Test(in-house)
1.0876739260441476e-09,Test(in-house)
1.7588585614611637e-10,Test(in-house)
4.833287826425629e-16,Test(in-house)
7.351740895370424e-13,Test(in-house)
3.395329485927446e-11,Test(in-house)
0.08866631078398203,Test(in-house)
3.1984328595390805e-10,Test(in-house)
1.4776679408502285e-15,Test(in-house)
1.5418507204609492e-07,Test(in-house)
3.1663807129389757e-12,Test(in-house)
2.292930065349113e-16,Test(in-house)
2.7704203401758672e-08,Test(in-house)
0.5250337197611595,Test(in-house)
0.416132481251426,Test(in-house)
1.5179541480265633e-08,Test(in-house)
8.801125284476056e-05,Test(in-house)
1.1882381798397388e-13,Test(in-house)
0.46560862984161855,Test(in-house)
5.250785477012293e-10,Test(in-house)
1.709815286378085e-08,Test(in-house)
7.0477295311540206e-15,Test(in-house)
1.8896175742543417e-11,Test(in-house)
0.0001627185528055479,Test(in-house)
0.9829570299230206,Test(in-house)
1.65485121841573e-09,Test(in-house)
0.9157433651820199,Test(in-house)
3.874949370630997e-14,Test(in-house)
2.0147021012874253e-05,Test(in-house)
6.291501549464771e-14,Test(in-house)
2.1631805170428806e-07,Test(in-house)
5.117395779557649e-07,Test(in-house)
7.457642462597994e-14,Test(in-house)
9.454924230761095e-14,Test(in-house)
8.784747051358578e-09,Test(in-house)
3.2789404537260864e-12,Test(in-house)
0.0011096790683467873,Test(in-house)
1.330815637409543e-16,Test(in-house)
1.3412913832876046e-05,Test(in-house)
0.8441870539338677,Test(in-house)
2.963652202679954e-14,Test(in-house)
1.5580048365656473e-10,Test(in-house)
3.885482548160821e-07,Test(in-house)
2.2656249524855884e-05,Test(in-house)
0.00018297166763287252,Test(in-house)
7.212112496296262e-07,Test(in-house)
0.00023909143390285105,Test(in-house)
7.952575060928308e-09,Test(in-house)
2.045062016839469e-05,Test(in-house)
1.1132436330548469e-05,Test(in-house)
8.629429651012961e-10,Test(in-house)
0.9460230280030882,Test(in-house)
8.486384933428273e-12,Test(in-house)
1.083823570550029e-09,Test(in-house)
6.286814178083252e-09,Test(in-house)
1.67003122740942e-10,Test(in-house)
0.9969079423285123,Test(in-house)
1.0465586815914124e-05,Test(in-house)
0.9979227488251828,Test(in-house)
2.2229397019763827e-09,Test(in-house)
2.855607521717692e-05,Test(in-house)
7.47563554351966e-08,Test(in-house)
2.053478548435806e-15,Test(in-house)
0.7135704755103787,Test(in-house)
1.2165059182644026e-10,Test(in-house)
0.5533001127719805,Test(in-house)
5.454949289868719e-11,Test(in-house)
5.373160253583338e-12,Test(in-house)
2.511283793111295e-14,Test(in-house)
0.0036370769746580213,Test(in-house)
5.202513150009328e-16,Test(in-house)
8.399871008880325e-13,Test(in-house)
6.178541104222466e-10,Test(in-house)
1.6496852304256994e-14,Test(in-house)
1.0694649523211154e-08,Test(in-house)
0.42621625247659434,Test(in-house)
0.49694654873103683,Test(in-house)
3.041888194162131e-08,Test(in-house)
0.23228420894672994,Test(in-house)
9.666015847344969e-11,Test(in-house)
4.7389150495941146e-12,Test(in-house)
0.7021069322756484,Test(in-house)
0.0052775065871153905,Test(in-house)
2.5889161533432226e-07,Test(in-house)
2.882610593431752e-14,Test(in-house)
4.8395435853569276e-12,Test(in-house)
3.6024072677152567e-07,Test(in-house)
4.3774044103158405e-16,Test(in-house)
9.223839437309001e-13,Test(in-house)
9.956543337365663e-10,Test(in-house)
8.872385080930129e-05,Test(in-house)
5.603081705203132e-17,Test(in-house)
3.8604816089487785e-06,Test(in-house)
1.0326910326084284e-08,Test(in-house)
0.0005876675311412831,Test(in-house)
0.0013776792326290557,Test(in-house)
4.0202027259755396e-10,Test(in-house)
1.9143393174835916e-05,Test(in-house)
1.337993995182213e-07,Test(in-house)
9.081348722068861e-07,Test(in-house)
0.20072625700127655,Test(in-house)
0.05024222342950088,Test(in-house)
6.9570063456841825e-06,Test(in-house)
4.9231321438322344e-08,Test(in-house)
7.284321723417127e-09,Test(in-house)
0.00133452135340605,Test(in-house)
2.331832952194081e-11,Test(in-house)
1.15528010509204e-11,Test(in-house)
1.3842933463382258e-08,Test(in-house)
1.0531238590283214e-10,Test(in-house)
1.3485855995721724e-08,Test(in-house)
9.270628619222829e-09,Test(in-house)
3.830937693056462e-10,Test(in-house)
8.668413905428717e-08,Test(in-house)
0.9487848911767989,Test(in-house)
8.077932675999286e-06,Test(in-house)
2.7212384661796306e-07,Test(in-house)
5.482991772578005e-15,Test(in-house)
1.411312442240575e-10,Test(in-house)
0.027684273108227724,Test(in-house)
1.1687283902336438e-12,Test(in-house)
1.975329411844824e-12,Test(in-house)
0.5582183688726042,Test(in-house)
8.170070828072684e-09,Test(in-house)
2.747397371383389e-16,Test(in-house)
1.7273202477236677e-15,Test(in-house)
2.0294538414361143e-11,Test(in-house)
1.0249856791540882e-08,Test(in-house)
4.043862602634711e-08,Test(in-house)
2.5678296145364123e-09,Test(in-house)
3.751654556029054e-13,Test(in-house)
1.9114475095607844e-05,Test(in-house)
2.411455242066254e-07,Test(in-house)
4.8613808107279505e-06,Test(in-house)
9.809761499262528e-07,Test(in-house)
1.566686685802195e-12,Test(in-house)
0.29369631087349934,Test(in-house)
1.3150088902071885e-06,Test(in-house)
0.5335053644275549,Test(in-house)
7.969218123524266e-17,Test(in-house)
1.709303389422082e-11,Test(in-house)
4.765248649591785e-11,Test(in-house)
2.3467471281150084e-11,Test(in-house)
7.314980182750157e-12,Test(in-house)
1.3921864605170276e-10,Test(in-house)
1.3874814782776206e-08,Test(in-house)
2.457632685065921e-12,Test(in-house)
7.369090809819222e-12,Test(in-house)
1.7316200557712733e-08,Test(in-house)
5.26391912076439e-08,Test(in-house)
5.081437719860616e-11,Test(in-house)
0.08122544183604649,Test(in-house)
3.9752437816725203e-07,Test(in-house)
2.3709588524623814e-07,Test(in-house)
8.243602785060192e-05,Test(in-house)
5.803874692721884e-14,Test(in-house)
1.708749455426913e-11,Test(in-house)
1.1719123682797865e-09,Test(in-house)
4.094204269048732e-15,Test(in-house)
9.370081967510786e-08,Test(in-house)
8.146761974495076e-15,Test(in-house)
2.0437542012127545e-10,Test(in-house)
0.00017323559868769893,Test(in-house)
3.1601720270369353e-12,Test(in-house)
9.651946550457322e-11,Test(in-house)
6.183074704305684e-10,Test(in-house)
6.983224600298092e-15,Test(in-house)
1.426233482292896e-07,Test(in-house)
3.0393405930675636e-06,Test(in-house)
0.5408078405563301,Test(in-house)
0.9992174751174663,Test(in-house)
0.1875275752872573,Test(in-house)
5.767437280306602e-17,Test(in-house)
0.843957000764688,Test(in-house)
5.486734124997141e-05,Test(in-house)
0.3797994846643883,Test(in-house)
9.867251492797047e-12,Test(in-house)
8.424888497995536e-13,Test(in-house)
6.968087828431376e-08,Test(in-house)
3.5691494742519426e-09,Test(in-house)
0.0011353710510971203,Test(in-house)
0.0007902968718719945,Test(in-house)
0.00024496222244717113,Test(in-house)
1.1898997150392798e-22,Test(in-house)
0.34419088290146793,Test(in-house)
7.93401841763569e-12,Test(in-house)
7.860285329990383e-05,Test(in-house)
2.9486122352214267e-06,Test(in-house)
4.848874486327085e-07,Test(in-house)
0.00012796824063984142,Test(in-house)
0.001783746412755798,Test(in-house)
0.0018147534399614198,Test(in-house)
2.2726377403331255e-10,Test(in-house)
1.182342709662303e-13,Test(in-house)
0.3820513928268538,Test(in-house)
0.23073741435637257,Test(in-house)
0.0019224131362790343,Test(in-house)
6.688686661328664e-10,Test(in-house)
3.257318634237157e-05,Test(in-house)
0.001147718638480309,Test(in-house)
9.102954056913371e-08,Test(in-house)
9.923585061410436e-11,Test(in-house)
5.631731163845603e-07,Test(in-house)
3.5657091880974273e-16,Test(in-house)
1.0546509969028337e-10,Test(in-house)
1.075383128376184e-09,Test(in-house)
1.1698682699879972e-06,Test(in-house)
7.341987300048928e-09,Test(in-house)
1.757998697519886e-08,Test(in-house)
2.748358264978918e-06,Test(in-house)
3.988268357903088e-16,Test(in-house)
1.5717833641734952e-10,Test(in-house)
5.2768315330924596e-11,Test(in-house)
5.0811674887794276e-11,Test(in-house)
1.1054936005427644e-06,Test(in-house)
0.9702161102233083,Test(in-house)
4.168978928274406e-08,Test(in-house)
0.00019037788800277001,Test(in-house)
0.0009391665158791346,Test(in-house)
3.971557520474057e-12,Test(in-house)
1.2907893612872073e-07,Test(in-house)
4.336833638941527e-15,Test(in-house)
4.763681136542299e-16,Test(in-house)
0.7640288485604516,Test(in-house)
0.0002657691949255408,Test(in-house)
0.01255476462187739,Test(in-house)
0.42155415602745727,Test(in-house)
1.8180915438837297e-09,Test(in-house)
1.641637703359742e-16,Test(in-house)
1.0237078672499957e-06,Test(in-house)
9.356182385195118e-13,Test(in-house)
2.928157714160948e-14,Test(in-house)
0.3370613472403896,Test(in-house)
2.6770278754934413e-09,Test(in-house)
7.651297549879078e-10,Test(in-house)
0.391353369394992,Test(in-house)
1.2738115744893433e-13,Test(in-house)
3.8634940933388905e-10,Test(in-house)
0.002839619291562563,Test(in-house)
1.4042543179482263e-13,Test(in-house)
6.113028321652043e-06,Test(in-house)
5.202228970054046e-07,Test(in-house)
0.006865941021848744,Test(in-house)
2.969963728222011e-12,Test(in-house)
6.8551718320588704e-09,Test(in-house)
3.396019606078391e-12,Test(in-house)
1.6436183874228347e-07,Test(in-house)
0.0035350585958498497,Test(in-house)
0.38637624093700274,Test(in-house)
0.04101930505952965,Test(in-house)
7.649738988766179e-08,Test(in-house)
6.717728088010097e-08,Test(in-house)
2.37487715320265e-05,Test(in-house)
2.8195137133094916e-11,Test(in-house)
0.994223519673605,Test(in-house)
0.9992846509012826,Test(in-house)
0.6103408999809908,Test(in-house)
0.10045424259170661,Test(in-house)
0.0008705227467430727,Test(in-house)
2.903068303210226e-15,Test(in-house)
1.616573201549663e-06,Test(in-house)
9.407732612773929e-11,Test(in-house)
4.132645243346235e-09,Test(in-house)
5.680182890988013e-06,Test(in-house)
0.023373099127115823,Test(in-house)
5.493175232342293e-10,Test(in-house)
2.004915394297344e-06,Test(in-house)
4.6681569863741935e-08,Test(in-house)
1.5508286261438004e-09,Test(in-house)
2.9122896364049564e-05,Test(in-house)
9.526751165197552e-13,Test(in-house)
1.1898471457302933e-05,Test(in-house)
1.3356993799536659e-14,Test(in-house)
0.12387702800821665,Test(in-house)
0.00044545008380013877,Test(in-house)
2.1016698225612116e-10,Test(in-house)
4.6295785649102584e-08,Test(in-house)
8.121232931716888e-12,Test(in-house)
0.19230968604678894,Test(in-house)
1.822593524209492e-10,Test(in-house)
1.8146757256566705e-07,Test(in-house)
9.750572848536423e-10,Test(in-house)
1.2671873869967477e-07,Test(in-house)
9.134904906377613e-11,Test(in-house)
0.03289459419371718,Test(in-house)
0.4785346845917229,Test(in-house)
3.3307049675646373e-09,Test(in-house)
4.008353647363469e-12,Test(in-house)
5.020354543334853e-13,Test(in-house)
4.5349316519560605e-12,Test(in-house)
1.6477563433156556e-08,Test(in-house)
1.0317744299960235e-17,Test(in-house)
0.9656450018550164,Test(in-house)
1.332045698873118e-06,Test(in-house)
1.0956064227544692e-13,Test(in-house)
6.882580684824582e-15,Test(in-house)
1.7610461206066314e-06,Test(in-house)
3.297352202485159e-11,Test(in-house)
1.9880227447392618e-07,Test(in-house)
7.411589976319698e-16,Test(in-house)
7.423933862554936e-06,Test(in-house)
1.0693771963350117e-08,Test(in-house)
1.2847456720275695e-08,Test(in-house)
2.054701995605248e-05,Test(in-house)
1.4494464452768056e-09,Test(in-house)
1.015911203269116e-10,Test(in-house)
1.1493410041295526e-05,Test(in-house)
1.8426474785715468e-11,Test(in-house)
4.073765323744849e-07,Test(in-house)
7.974350847835762e-07,Test(in-house)
0.03924458523441975,Test(in-house)
2.816043272333579e-10,Test(in-house)
1.786837612367316e-08,Test(in-house)
2.123909597469744e-09,Test(in-house)
1.8442786739169937e-17,Test(in-house)
1.1402596431510896e-08,Test(in-house)
8.593387297724462e-13,Test(in-house)
0.33444510670864985,Test(in-house)
6.234776763793763e-11,Test(in-house)
3.81084722885726e-06,Test(in-house)
1.3001729800584013e-09,Test(in-house)
8.824246508460065e-07,Test(in-house)
0.04141930987621513,Test(in-house)
5.29955306409839e-09,Test(in-house)
0.0027970791315591907,Test(in-house)
4.827721416556764e-08,Test(in-house)
2.232748561505925e-14,Test(in-house)
3.1841049084859746e-10,Test(in-house)
8.305579597591475e-06,Test(in-house)
4.103440551292642e-09,Test(in-house)
0.4157882656412251,Test(in-house)
0.7703513051215736,Test(in-house)
1.9600886313083257e-12,Test(in-house)
3.0134803737353503e-12,Test(in-house)
2.445485754728447e-06,Test(in-house)
9.207384686582599e-09,Test(in-house)
0.004306785281072759,Test(in-house)
0.014793514302808767,Test(in-house)
5.789890169824779e-06,Test(in-house)
0.7522335744211299,Test(in-house)
1.2885393775410923e-11,Test(in-house)
1.1245479977565925e-05,Test(in-house)
1.0978916204108315e-10,Test(in-house)
6.795376135897155e-14,Test(in-house)
1.1063148883341028e-14,Test(in-house)
2.9898956703095928e-06,Test(in-house)
1.539501077845053e-16,Test(in-house)
2.1352333849405486e-14,Test(in-house)
0.8181591108953119,Test(in-house)
0.9500900609981493,Test(in-house)
8.342892180877599e-07,Test(in-house)
2.696264651359216e-14,Test(in-house)
5.831045091889665e-09,Test(in-house)
2.1113070852898445e-05,Test(in-house)
0.3383173310585605,Test(in-house)
1.9819100535055794e-14,Test(in-house)
2.0127139660236693e-06,Test(in-house)
2.2962553868616467e-15,Test(in-house)
9.932113482839763e-06,Test(in-house)
0.00011766410701648488,Test(in-house)
5.887861830575361e-06,Test(in-house)
1.150036063905717e-10,Test(in-house)
3.7487527178244463e-06,Test(in-house)
6.019566219962946e-08,Test(in-house)
3.552004199560872e-10,Test(in-house)
0.27749026576904157,Test(in-house)
1.183216131432516e-10,Test(in-house)
2.259366935712084e-14,Test(in-house)
4.839041305385753e-16,Test(in-house)
0.7706276270241912,Test(in-house)
1.249044151124203e-10,Test(in-house)
1.0921420450379624e-09,Test(in-house)
0.9872698215939918,Test(in-house)
2.4907345092665782e-08,Test(in-house)
3.403569279323473e-06,Test(in-house)
0.12114044207257156,Test(in-house)
1.0326096128390484e-07,Test(in-house)
2.582099356816493e-07,Test(in-house)
0.07900530358250683,Test(in-house)
1.4592938659868368e-10,Test(in-house)
0.1729667351241242,Test(in-house)
1.9287799506570334e-07,Test(in-house)
4.732398706312153e-15,Test(in-house)
0.5275155668889535,Test(in-house)
0.35935789760601544,Test(in-house)
1.136464714646463e-08,Test(in-house)
2.317954907515157e-06,Test(in-house)
0.4521601509102582,Test(in-house)
6.159707983529479e-15,Test(in-house)
1.7860549949500827e-06,Test(in-house)
4.4269602331952593e-08,Test(in-house)
1.1998266218588138e-09,Test(in-house)
4.151403919528149e-13,Test(in-house)
1.1791616015137142e-21,Test(in-house)
2.0017602428302562e-10,Test(in-house)
4.670805003716379e-08,Test(in-house)
2.639659210399418e-07,Test(in-house)
0.328542049818788,Test(in-house)
0.00045587342437886064,Test(in-house)
0.00011640085941945009,Test(in-house)
3.2419737932797736e-13,Test(in-house)
1.3510411293669826e-12,Test(in-house)
1.4686516746915745e-05,Test(in-house)
7.390129917695366e-10,Test(in-house)
1.703261625655327e-09,Test(in-house)
1.8116549718999285e-05,Test(in-house)
5.419061911406715e-07,Test(in-house)
2.275968992445699e-08,Test(in-house)
0.02563623693387647,Test(in-house)
7.755948093753714e-09,Test(in-house)
7.598732915957388e-07,Test(in-house)
4.19137211558373e-07,Test(in-house)
7.975620618307057e-10,Test(in-house)
2.80977386897472e-12,Test(in-house)
5.779887237880137e-11,Test(in-house)
2.7109436948629483e-09,Test(in-house)
2.3015791801150966e-10,Test(in-house)
0.06740636424918608,Test(in-house)
1.8151577481209316e-13,Test(in-house)
8.242806675947931e-17,Test(in-house)
0.04746646341724754,Test(in-house)
4.717675857390949e-10,Test(in-house)
1.621460170675576e-09,Test(in-house)
0.0954284364052628,Test(in-house)
1.4272710901099965e-10,Test(in-house)
6.57666591535711e-15,Test(in-house)
1.413258650515887e-06,Test(in-house)
1.1029578660579247e-08,Test(in-house)
1.5219075587171395e-10,Test(in-house)
7.457374736579823e-08,Test(in-house)
1.312355691307401e-06,Test(in-house)
1.4965848807405898e-08,Test(in-house)
1.1218170180928515e-09,Test(in-house)
1.5523080175916089e-10,Test(in-house)
1.7980416351146212e-12,Test(in-house)
0.009750359777004461,Test(in-house)
2.272993587994168e-18,Test(in-house)
5.1601300077988055e-06,Test(in-house)
1.6846248366441064e-20,Test(in-house)
0.2738250276921519,Test(in-house)
1.4945113541772763e-07,Test(in-house)
5.352117730068018e-15,Test(in-house)
0.265718492682125,Test(in-house)
7.988125154365933e-09,Test(in-house)
1.0353274855208568e-11,Test(in-house)
0.03292734623241627,Test(in-house)
1.2422895391380823e-11,Test(in-house)
4.03428296132515e-06,Test(in-house)
0.0010892483970988537,Test(in-house)
9.791303930265717e-16,Test(in-house)
0.0007826570264845945,Test(in-house)
2.983857631654527e-06,Test(in-house)
1.2873294910489188e-08,Test(in-house)
9.075014746307613e-06,Test(in-house)
0.39824754709833565,Test(in-house)
2.3775963554147856e-06,Test(in-house)
0.6701160560148218,Test(in-house)
4.752388890852243e-09,Test(in-house)
0.0001569247083713144,Test(in-house)
0.05201508741255765,Test(in-house)
2.2471170044228614e-09,Test(in-house)
1.1718066756916693e-10,Test(in-house)
0.8925003158056524,Test(in-house)
0.007482143826189557,Test(in-house)
1.3654247769593652e-15,Test(in-house)
3.705410881125936e-12,Test(in-house)
1.0014909135514282e-16,Test(in-house)
4.9337436769167077e-14,Test(in-house)
6.301837010472111e-12,Test(in-house)
6.267470064994696e-08,Test(in-house)
3.212370169965417e-05,Test(in-house)
1.5573447263851352e-13,Test(in-house)
2.595015125281747e-10,Test(in-house)
2.043152272777651e-11,Test(in-house)
1.6262701563429286e-05,Test(in-house)
4.452903204548931e-08,Test(in-house)
0.8243114046799705,Test(in-house)
6.0879925281480056e-09,Test(in-house)
6.476255014442759e-11,Test(in-house)
1.3831536899266564e-13,Test(in-house)
4.13228969284549e-05,Test(in-house)
0.6964303494091613,Test(in-house)
0.28405946165214235,Test(in-house)
3.456371629947705e-14,Test(in-house)
0.0001737684544888189,Test(in-house)
2.2893975824246742e-07,Test(in-house)
4.035461247754163e-13,Test(in-house)
2.872274324658774e-14,Test(in-house)
5.877104237387396e-12,Test(in-house)
0.7981574155004578,Test(in-house)
2.511436336368817e-11,Test(in-house)
0.0008812311331589892,Test(in-house)
1.4224762107447284e-10,Test(in-house)
0.35306650383305616,Test(in-house)
5.267669141016087e-07,Test(in-house)
1.9030338055143983e-12,Test(in-house)
2.2830201451115948e-07,Test(in-house)
4.710472000597374e-13,Test(in-house)
2.4876658429194828e-11,Test(in-house)
0.6133806912539606,Test(in-house)
4.912108982315295e-09,Test(in-house)
1.7978038966616335e-10,Test(in-house)
5.6643777477828656e-08,Test(in-house)
1.0516729996304163e-08,Test(in-house)
4.741349858398729e-12,Test(in-house)
2.3883739096706333e-14,Test(in-house)
7.416151346591932e-12,Test(in-house)
0.2128579612291181,Test(in-house)
4.3215190855437574e-16,Test(in-house)
3.344485375404856e-13,Test(in-house)
7.397112749716756e-12,Test(in-house)
3.50769766037468e-06,Test(in-house)
2.7730114933691072e-11,Test(in-house)
1.1462850902354445e-06,Test(in-house)
0.4702397518610492,Test(in-house)
2.200137708060269e-07,Test(in-house)
3.258023347702021e-11,Test(in-house)
8.603177593172875e-22,Test(in-house)
0.0299922932843156,Test(in-house)
6.553909626842282e-05,Test(in-house)
1.0556235828055679e-09,Test(in-house)
1.1797694143073948e-16,Test(in-house)
1.0486504992061046e-07,Test(in-house)
5.845831557415385e-10,Test(in-house)
0.21637868246176206,Test(in-house)
6.499571384893781e-11,Test(in-house)
2.104809743555919e-12,Test(in-house)
3.355339784319506e-09,Test(in-house)
2.164094076486401e-14,Test(in-house)
8.888829475277479e-12,Test(in-house)
1.2330360135021966e-08,Test(in-house)
0.4570796899236815,Test(in-house)
4.706475848421844e-06,Test(in-house)
1.0175474161049723e-11,Test(in-house)
2.3838894328877903e-14,Test(in-house)
1.5706857112679989e-06,Test(in-house)
3.931438482144317e-17,Test(in-house)
4.528190197183643e-10,Test(in-house)
2.953184646559601e-08,Test(in-house)
8.254657331003533e-17,Test(in-house)
4.063919250123518e-13,Test(in-house)
4.550470457318342e-06,Test(in-house)
0.03584472145929879,Test(in-house)
0.24317921422052063,Test(in-house)
0.001169919246337661,Test(in-house)
2.6874840591430806e-05,Test(in-house)
6.508870557035277e-12,Test(in-house)
3.111755831897496e-09,Test(in-house)
1.0442651366925097e-12,Test(in-house)
5.329713125530942e-11,Test(in-house)
6.3392828969243784e-09,Test(in-house)
2.3211762564076683e-11,Test(in-house)
3.0585802620578194e-05,Test(in-house)
3.8158620259428224e-16,Test(in-house)
1.486522461651499e-18,Test(in-house)
3.1347053467167644e-14,Test(in-house)
1.2519795103648462e-08,Test(in-house)
4.797686085984638e-15,Test(in-house)
8.242680753026585e-13,Test(in-house)
0.3313169050200313,Test(in-house)
1.8817257056109082e-06,Test(in-house)
1.4012943062290779e-07,Test(in-house)
0.4353815182103544,Test(in-house)
7.362190402100069e-13,Test(in-house)
0.9601124792828812,Test(in-house)
1.2685440692655986e-13,Test(in-house)
0.021042313583347322,Test(in-house)
1.5074776468111047e-11,Test(in-house)
7.907432800659077e-10,Test(in-house)
1.0689866235088988e-05,Test(in-house)
2.892576962115171e-06,Test(in-house)
1.796638867325649e-05,Test(in-house)
5.785871816687772e-11,Test(in-house)
2.245813474131897e-08,Test(in-house)
0.6045012388387383,Test(in-house)
1.5437099370351216e-05,Test(in-house)
